Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
11/29/2011,13.6,26.3,0.4,1.6,1.6,57.0,9.0,20.0,74.0,48.0,1003.7,1002.4,8.0,8.0,19.0,25.3,No,16.4,Yes
1/2/2010,14.4,24.3,0.6,,,50.0,22.0,26.0,79.0,32.0,1004.4,1003.2,,,15.2,23.0,No,0.0,No
6/10/2009,6.4,18.9,0.0,1.8,9.5,,17.0,17.0,48.0,26.0,1015.0,1012.3,1.0,1.0,14.4,18.0,No,0.0,No
11/2/2011,11.5,15.4,1.2,0.8,0.0,31.0,13.0,17.0,100.0,97.0,1018.3,1017.1,,,13.1,15.3,Yes,4.4,Yes
6/30/2011,12.3,16.9,5.0,,,33.0,9.0,20.0,73.0,64.0,,1035.6,8.0,1.0,14.5,15.5,Yes,2.4,Yes
5/29/2011,17.6,30.7,0.0,4.8,11.2,37.0,28.0,13.0,46.0,30.0,1015.6,1011.8,2.0,3.0,22.1,29.7,No,0.0,No
8/6/2009,9.0,23.0,0.0,2.4,8.7,67.0,24.0,37.0,40.0,24.0,1012.4,1008.1,,,15.9,22.6,No,1.6,Yes
6/21/2011,7.6,12.5,7.2,4.2,6.2,65.0,31.0,20.0,63.0,70.0,999.7,1002.6,4.0,6.0,9.1,9.5,Yes,4.2,Yes
8/12/2009,0.8,12.2,0.2,,,19.0,0.0,11.0,99.0,79.0,1012.3,1011.3,8.0,8.0,6.2,10.9,No,0.0,No
11/24/2008,13.6,22.3,2.4,5.0,10.5,,19.0,20.0,47.0,49.0,1003.5,1005.1,1.0,4.0,19.7,20.7,Yes,0.0,No
12/18/2011,17.2,26.2,17.6,4.0,6.4,56.0,28.0,31.0,95.0,53.0,1002.5,1000.4,5.0,7.0,19.2,24.3,Yes,10.4,Yes
11/10/2010,19.8,26.3,1.2,,,33.0,9.0,17.0,62.0,61.0,1024.1,1020.6,,,24.7,24.5,Yes,0.2,No
12/24/2011,13.2,24.2,0.0,2.8,7.2,33.0,7.0,24.0,72.0,59.0,1013.8,1011.9,,,19.0,21.8,No,4.6,Yes
8/6/2008,7.4,11.9,1.2,0.4,0.5,48.0,17.0,13.0,90.0,92.0,1021.3,1016.8,,,10.0,9.5,Yes,11.2,Yes
9/10/2009,5.4,16.1,0.0,1.0,10.6,30.0,7.0,20.0,77.0,41.0,1018.6,1017.2,6.0,1.0,9.4,15.8,No,0.0,No
11/25/2010,14.5,31.3,0.0,,,35.0,4.0,9.0,72.0,37.0,1020.8,1016.9,,,21.2,31.1,No,0.0,No
1/10/2009,15.9,29.7,0.0,11.4,12.7,61.0,26.0,20.0,43.0,31.0,1013.4,1008.8,2.0,6.0,19.3,27.1,No,0.0,No
1/28/2009,17.8,24.2,0.0,5.6,12.7,35.0,19.0,15.0,76.0,71.0,1016.4,1016.1,3.0,2.0,21.8,22.6,No,0.8,No
7/7/2008,0.7,18.3,0.0,0.8,9.3,37.0,15.0,13.0,72.0,36.0,1028.9,1024.2,1.0,5.0,8.7,17.9,No,0.0,No
1/7/2012,11.0,33.0,0.0,,,31.0,15.0,9.0,47.0,19.0,1011.7,1007.5,,,21.6,30.7,No,5.6,Yes
8/12/2010,10.4,16.4,0.0,,,61.0,30.0,26.0,56.0,50.0,1001.3,1002.0,,8.0,12.6,14.8,No,0.0,No
9/2/2011,12.2,27.4,0.0,8.0,,48.0,31.0,26.0,21.0,12.0,1021.5,1017.1,0.0,,18.5,26.5,No,0.0,No
11/28/2011,11.4,20.8,0.0,4.0,1.2,30.0,9.0,9.0,84.0,73.0,1013.7,1011.5,7.0,5.0,13.7,17.3,No,0.4,No
6/4/2010,1.6,6.9,0.0,,,,26.0,11.0,98.0,84.0,,,,,2.9,5.0,No,,
7/5/2010,4.9,15.8,0.0,,,31.0,4.0,19.0,91.0,70.0,1025.8,1023.6,,,8.8,14.4,No,0.0,No
5/21/2011,9.1,20.2,0.0,4.0,6.4,63.0,43.0,33.0,45.0,42.0,1020.7,1017.5,5.0,5.0,15.1,19.6,No,0.0,No
11/21/2011,11.4,23.0,0.0,14.0,8.5,30.0,6.0,9.0,58.0,34.0,1020.5,1016.4,,,16.3,21.9,No,0.0,No
1/20/2010,6.2,26.7,0.0,,,48.0,11.0,28.0,71.0,31.0,1011.0,1009.7,2.0,7.0,14.3,26.2,No,0.0,No
12/17/2009,20.3,40.3,0.0,,,,2.0,9.0,71.0,36.0,,,0.0,2.0,26.5,37.5,No,0.0,No
8/17/2011,12.0,15.2,0.4,3.2,4.9,65.0,20.0,24.0,69.0,78.0,1014.2,1013.0,5.0,7.0,14.4,12.3,No,5.4,Yes
6/16/2011,3.8,14.9,0.0,,5.8,20.0,6.0,7.0,87.0,42.0,1025.0,1018.7,,1.0,8.5,13.7,No,0.0,No
4/24/2009,8.8,24.2,0.0,1.6,,31.0,4.0,20.0,99.0,62.0,1012.8,1005.9,,,12.5,22.0,No,0.0,No
5/25/2010,1.7,5.6,7.0,,,39.0,17.0,19.0,98.0,98.0,,,,,3.9,4.8,Yes,6.0,Yes
9/5/2011,5.6,20.1,0.0,,,57.0,22.0,35.0,55.0,55.0,,,,,14.3,15.9,No,0.0,No
11/2/2010,8.9,18.2,1.0,4.4,3.2,39.0,13.0,11.0,92.0,80.0,1018.2,1016.6,7.0,7.0,12.6,16.1,No,2.4,Yes
7/4/2010,-3.7,4.2,,,,,,,,,,,,,,,,,
9/1/2011,10.4,26.3,0.0,7.8,11.1,41.0,30.0,17.0,22.0,13.0,1023.5,1019.8,0.0,0.0,17.6,24.7,No,0.0,No
1/25/2011,9.6,16.6,0.0,4.8,3.6,44.0,7.0,15.0,99.0,100.0,1008.2,1008.5,7.0,8.0,15.1,13.8,No,6.4,Yes
4/9/2009,9.6,19.4,0.0,1.2,4.5,30.0,0.0,11.0,91.0,61.0,1023.4,1019.7,,,12.6,18.9,No,0.2,No
8/3/2009,3.2,20.8,0.2,,,31.0,6.0,19.0,69.0,32.0,,,,,13.5,19.9,No,0.0,No
5/27/2010,10.9,17.3,12.8,,,56.0,11.0,30.0,97.0,89.0,1004.1,1007.4,,,12.1,14.0,Yes,7.6,Yes
12/16/2011,13.2,21.5,0.6,,,39.0,15.0,24.0,65.0,71.0,1015.3,1012.7,,,19.2,21.0,No,0.0,No
8/7/2010,-0.7,13.7,0.0,,,31.0,11.0,13.0,80.0,76.0,,,,,9.1,12.4,No,0.8,No
3/30/2009,14.4,25.9,0.0,9.6,,50.0,4.0,22.0,86.0,48.0,1024.4,1021.4,,,19.5,25.2,No,3.8,Yes
6/4/2009,8.0,17.6,3.0,1.8,8.2,33.0,0.0,20.0,75.0,57.0,1022.0,1018.8,4.0,3.0,11.4,17.3,Yes,0.6,No
6/17/2009,0.6,14.5,0.2,0.8,6.5,17.0,11.0,7.0,99.0,75.0,1028.8,1027.4,5.0,6.0,5.3,13.7,No,0.4,No
11/14/2011,14.8,23.4,4.8,1.8,11.2,,19.0,48.0,71.0,51.0,1005.1,1006.2,3.0,4.0,19.9,22.0,Yes,0.0,No
7/18/2010,7.0,21.7,0.0,1.6,8.7,39.0,15.0,22.0,64.0,51.0,1024.6,1019.5,0.0,1.0,15.5,20.4,No,0.0,No
5/31/2009,11.0,19.8,7.2,1.0,3.5,41.0,6.0,26.0,91.0,59.0,1031.9,1030.3,6.0,8.0,15.3,17.6,Yes,0.0,No
1/11/2010,20.7,31.4,0.0,,,,2.0,13.0,75.0,51.0,,,,,23.3,29.7,No,,
1/11/2011,18.6,23.2,0.0,10.4,10.2,,,,63.0,56.0,1017.2,1013.6,7.0,4.0,20.0,21.8,No,0.0,No
6/18/2009,13.4,21.1,0.0,,,54.0,28.0,30.0,63.0,60.0,1021.8,1020.2,,,18.3,19.7,No,0.0,No
2/27/2010,24.3,31.8,37.4,4.8,8.8,30.0,11.0,15.0,72.0,65.0,1011.1,1008.3,6.0,7.0,29.1,30.9,Yes,0.4,No
8/30/2011,15.6,19.5,1.8,2.6,10.4,37.0,15.0,24.0,75.0,59.0,1019.3,1017.9,2.0,1.0,17.9,18.7,Yes,0.0,No
3/16/2010,12.5,28.6,0.0,,,46.0,0.0,4.0,73.0,28.0,1023.8,1021.0,,,16.1,28.1,No,0.0,No
5/15/2008,12.0,21.4,0.2,3.2,8.7,,13.0,9.0,90.0,60.0,1022.2,1017.8,1.0,1.0,13.9,21.3,No,1.2,Yes
2/16/2010,17.8,25.3,0.0,,,52.0,26.0,28.0,68.0,51.0,1018.1,1017.1,,,19.8,24.3,No,0.0,No
3/17/2011,25.1,31.0,5.4,2.8,4.4,41.0,11.0,13.0,87.0,71.0,1014.0,1010.8,7.0,7.0,26.7,29.9,Yes,9.2,Yes
3/4/2011,8.6,22.1,0.0,,,33.0,6.0,20.0,79.0,42.0,1014.3,1013.6,,,13.2,21.0,No,0.0,No
5/19/2009,17.0,21.4,56.6,2.6,0.0,37.0,9.0,17.0,92.0,65.0,1019.7,1015.2,8.0,8.0,17.2,21.0,Yes,89.0,Yes
12/31/2009,21.3,40.8,0.0,11.4,11.5,59.0,33.0,41.0,33.0,28.0,1007.9,1004.5,7.0,4.0,31.1,33.6,No,0.2,No
5/29/2009,10.3,15.1,3.2,0.8,4.9,30.0,13.0,15.0,79.0,73.0,1029.8,1028.9,6.0,5.0,12.4,13.3,Yes,0.2,No
5/14/2011,9.2,17.0,0.0,,,41.0,19.0,22.0,42.0,32.0,1016.7,1018.6,,,13.0,15.7,No,0.0,No
10/8/2011,15.5,24.7,14.6,6.4,3.6,43.0,13.0,9.0,93.0,46.0,1011.6,1005.9,8.0,7.0,15.6,23.6,Yes,1.4,Yes
2/18/2011,24.5,31.3,0.0,6.4,12.4,31.0,11.0,22.0,64.0,65.0,1009.7,1006.1,3.0,3.0,29.0,30.7,No,1.6,Yes
4/1/2010,13.8,18.1,0.0,,,41.0,17.0,19.0,72.0,95.0,1022.0,1018.0,,,16.8,16.6,No,1.6,Yes
9/1/2011,12.0,22.5,0.0,,,30.0,6.0,19.0,80.0,60.0,,,,,16.2,19.5,No,0.0,No
4/3/2009,20.2,25.3,2.2,,,43.0,2.0,13.0,91.0,84.0,1021.1,1016.8,,,22.1,24.2,Yes,0.8,No
6/14/2011,15.2,25.3,0.0,6.4,10.2,31.0,15.0,13.0,51.0,42.0,1015.6,1011.7,1.0,1.0,20.9,24.0,No,0.0,No
6/10/2011,10.3,20.0,0.0,,7.2,44.0,15.0,20.0,59.0,27.0,1025.7,1021.9,2.0,5.0,13.4,19.8,No,0.0,No
10/9/2010,11.2,27.4,0.0,5.8,11.4,,6.0,37.0,62.0,77.0,1007.9,1004.2,1.0,5.0,20.0,20.0,No,0.6,No
6/20/2011,9.0,24.6,0.0,5.2,9.7,26.0,0.0,17.0,67.0,40.0,1019.1,1015.6,7.0,1.0,18.6,23.0,No,0.0,No
11/5/2010,5.4,19.8,0.0,2.0,12.6,39.0,9.0,17.0,77.0,41.0,1025.2,1021.5,1.0,1.0,11.4,18.7,No,0.0,No
1/9/2009,10.9,18.0,0.0,5.2,9.9,35.0,17.0,19.0,56.0,51.0,1022.2,1019.7,7.0,3.0,14.1,17.2,No,0.0,No
4/27/2008,7.9,18.7,0.0,5.8,5.8,59.0,26.0,31.0,68.0,51.0,1003.2,997.7,6.0,6.0,14.4,16.6,No,7.2,Yes
5/29/2010,13.2,17.4,7.0,,,,0.0,6.0,97.0,86.0,,,8.0,8.0,14.8,16.5,Yes,3.2,Yes
6/2/2011,8.4,21.0,0.0,2.6,,31.0,15.0,7.0,68.0,43.0,1024.4,1020.9,0.0,1.0,13.3,20.4,No,0.0,No
9/8/2009,7.5,15.3,2.0,1.0,4.8,57.0,28.0,35.0,85.0,72.0,1012.4,1012.6,7.0,7.0,11.1,12.3,Yes,1.6,Yes
9/19/2011,13.9,30.6,0.0,5.2,10.6,24.0,4.0,11.0,48.0,28.0,1021.2,1016.6,0.0,0.0,21.8,28.4,No,0.0,No
7/9/2010,0.3,12.5,0.2,0.8,7.8,48.0,13.0,19.0,90.0,66.0,1027.0,1022.8,1.0,7.0,4.3,11.5,No,4.0,Yes
1/17/2012,8.0,26.0,0.0,,,41.0,11.0,19.0,58.0,32.0,,,,,18.7,25.0,No,0.0,No
8/5/2011,10.1,24.2,0.0,7.2,,41.0,20.0,22.0,43.0,28.0,1023.3,1019.7,1.0,7.0,15.2,21.9,No,0.0,No
7/22/2010,-4.5,12.8,0.0,1.2,7.9,31.0,2.0,17.0,,35.0,1031.8,1030.2,1.0,3.0,2.4,12.4,No,0.0,No
11/10/2010,16.8,29.6,0.0,3.0,,52.0,7.0,4.0,92.0,46.0,1021.8,1016.6,,,19.7,28.6,No,0.6,No
3/5/2009,15.2,23.0,0.0,,,33.0,11.0,26.0,47.0,44.0,1010.0,1008.9,,,19.2,22.8,No,0.0,No
2/17/2011,17.0,21.2,0.0,,,43.0,26.0,19.0,79.0,80.0,,,,,18.6,19.5,No,0.8,No
2/4/2009,10.9,23.3,3.0,,,,,15.0,,65.0,,,,,,22.6,Yes,0.0,No
12/30/2009,12.5,26.0,0.0,,,39.0,6.0,19.0,65.0,52.0,1026.0,1021.3,,,18.7,24.7,No,0.0,No
3/20/2009,17.6,33.9,0.0,8.0,11.6,39.0,7.0,6.0,29.0,9.0,1014.5,1011.9,0.0,1.0,23.8,32.7,No,0.0,No
9/18/2010,8.1,15.8,0.0,,3.2,33.0,17.0,19.0,52.0,63.0,1027.5,1024.4,,,11.8,13.8,No,0.0,No
10/4/2010,11.4,19.7,0.4,7.2,6.6,59.0,19.0,37.0,71.0,80.0,1017.0,1017.4,7.0,6.0,17.6,15.1,No,0.4,No
11/22/2011,19.3,28.3,0.0,,,35.0,13.0,28.0,63.0,65.0,1015.3,1011.4,,,26.8,26.4,No,0.0,No
7/3/2011,5.9,18.4,0.2,,,,2.0,0.0,100.0,64.0,,,5.0,4.0,9.5,17.2,No,0.0,No
6/3/2010,14.9,22.9,0.0,,,37.0,13.0,13.0,71.0,51.0,1016.3,1013.5,,,19.6,21.5,No,0.0,No
2/6/2010,22.2,28.5,0.0,,,,4.0,6.0,87.0,93.0,,,8.0,8.0,24.4,24.8,No,0.2,No
6/11/2011,4.8,15.0,0.0,2.2,8.8,39.0,13.0,17.0,91.0,50.0,1030.0,1027.6,0.0,3.0,7.0,14.8,No,0.0,No
4/14/2010,10.8,24.1,0.0,4.0,10.7,33.0,9.0,20.0,69.0,34.0,1020.3,1015.9,1.0,1.0,16.5,23.5,No,0.0,No
6/16/2010,0.9,13.3,0.0,1.2,0.1,56.0,17.0,30.0,79.0,66.0,1018.2,1009.4,8.0,8.0,6.1,12.9,No,14.4,Yes
4/15/2009,20.3,30.7,0.4,1.6,9.7,28.0,11.0,9.0,74.0,45.0,1012.5,1009.2,3.0,3.0,25.3,30.2,No,0.0,No
5/30/2009,10.8,18.2,16.0,4.6,4.0,59.0,31.0,26.0,89.0,84.0,1027.8,1026.9,7.0,7.0,13.4,15.2,Yes,5.2,Yes
8/23/2010,11.8,16.4,0.0,,,44.0,30.0,17.0,55.0,61.0,1016.7,1010.5,8.0,8.0,13.9,14.5,No,0.0,No
1/25/2011,20.5,36.1,0.0,,,33.0,9.0,9.0,70.0,45.0,1008.8,1006.5,,,23.2,33.1,No,0.0,No
8/22/2010,3.1,17.6,0.0,2.6,8.8,26.0,13.0,13.0,38.0,40.0,1023.9,1021.5,1.0,7.0,15.0,16.5,No,3.6,Yes
7/27/2010,9.2,16.2,3.4,,,,0.0,4.0,97.0,69.0,,,7.0,8.0,12.8,15.5,Yes,2.8,Yes
5/2/2010,25.5,33.5,0.0,6.0,11.0,41.0,20.0,24.0,65.0,49.0,1013.1,1009.8,3.0,3.0,28.3,33.0,No,0.0,No
8/7/2010,3.6,14.2,,,2.6,39.0,11.0,22.0,63.0,49.0,1022.8,1018.9,,,9.1,14.1,,,
8/9/2010,6.7,16.9,0.0,2.4,7.2,41.0,13.0,9.0,65.0,37.0,1021.5,1018.6,6.0,4.0,8.0,16.3,No,1.4,Yes
12/19/2010,12.4,25.5,0.4,,,44.0,0.0,15.0,86.0,56.0,1003.9,995.1,,,15.4,24.0,No,2.4,Yes
12/29/2011,19.7,28.1,0.0,2.4,7.8,30.0,4.0,9.0,57.0,56.0,1010.4,1009.3,7.0,7.0,24.6,26.8,No,0.0,No
8/16/2010,3.3,7.6,9.2,,,56.0,22.0,26.0,94.0,63.0,1012.8,1015.9,5.0,1.0,4.2,7.2,Yes,1.0,No
5/16/2009,11.5,16.4,0.4,4.0,2.2,54.0,35.0,33.0,69.0,42.0,1011.9,1014.0,7.0,6.0,13.0,16.1,No,0.0,No
9/25/2009,6.2,17.7,3.0,2.0,6.1,52.0,17.0,24.0,86.0,52.0,994.8,993.5,7.0,,10.3,15.7,Yes,2.2,Yes
4/26/2009,14.4,22.2,0.0,,,,,52.0,46.0,39.0,,,1.0,1.0,20.9,20.0,No,0.0,No
1/17/2009,17.0,33.7,0.0,,7.2,44.0,11.0,19.0,59.0,28.0,1015.1,1013.4,,,21.9,33.2,No,0.0,No
4/23/2009,12.8,26.9,0.0,5.8,5.6,46.0,20.0,24.0,43.0,29.0,1016.0,1010.4,5.0,7.0,18.7,25.9,No,8.0,Yes
12/30/2008,20.6,32.3,6.6,8.0,9.7,28.0,6.0,13.0,63.0,59.0,1004.9,1000.6,1.0,7.0,27.3,31.8,Yes,4.0,Yes
11/12/2010,20.7,26.3,0.6,19.4,5.1,54.0,22.0,6.0,63.0,71.0,1005.7,1007.2,8.0,8.0,22.7,22.2,No,2.2,Yes
8/8/2011,9.4,18.3,4.4,2.0,9.1,33.0,17.0,13.0,66.0,43.0,1010.9,1007.8,,,11.1,15.9,Yes,0.0,No
9/5/2009,19.2,30.2,0.0,5.8,11.0,41.0,15.0,19.0,57.0,47.0,1016.0,1012.2,2.0,1.0,25.5,28.9,No,0.0,No
5/2/2010,13.3,26.0,0.0,1.2,8.2,30.0,15.0,6.0,88.0,36.0,1024.9,1021.9,6.0,1.0,15.6,24.8,No,0.0,No
12/1/2009,14.2,20.8,18.2,,,,4.0,22.0,79.0,62.0,,,8.0,6.0,16.2,19.8,Yes,0.8,No
10/9/2010,2.0,13.8,0.2,,,30.0,9.0,15.0,98.0,66.0,1026.7,1026.1,1.0,8.0,8.2,12.6,No,0.0,No
8/14/2011,7.5,21.3,0.0,3.6,,24.0,6.0,6.0,47.0,29.0,1025.0,1022.1,1.0,6.0,14.5,19.9,No,0.0,No
3/22/2011,21.1,27.4,27.8,1.6,10.2,24.0,9.0,20.0,95.0,73.0,1001.3,999.4,,,21.6,26.2,Yes,0.8,No
11/30/2010,13.2,25.4,0.4,4.4,8.4,33.0,9.0,17.0,65.0,49.0,1017.8,1014.8,5.0,5.0,17.2,24.3,No,0.2,No
9/19/2011,13.9,27.4,0.0,,,31.0,20.0,17.0,64.0,46.0,,,,,19.2,26.7,No,0.0,No
5/1/2009,3.2,18.0,0.0,1.6,10.5,31.0,9.0,9.0,74.0,38.0,1025.5,1022.7,1.0,1.0,8.9,17.1,No,0.0,No
10/3/2009,8.0,17.4,0.0,4.6,7.7,33.0,15.0,17.0,57.0,36.0,1022.0,1019.5,7.0,3.0,12.9,16.4,No,0.0,No
1/18/2010,10.2,19.3,1.2,5.0,11.6,52.0,22.0,33.0,52.0,51.0,1015.2,1015.9,,,15.3,16.7,Yes,0.0,No
6/21/2009,4.8,15.8,0.2,2.6,8.2,22.0,11.0,13.0,93.0,60.0,1018.2,1016.1,2.0,2.0,6.7,15.5,No,0.0,No
2/28/2010,16.2,32.8,0.0,,,56.0,31.0,19.0,56.0,28.0,1020.2,1016.0,,,21.7,31.7,No,0.0,No
7/21/2010,-4.2,12.0,0.0,0.8,8.4,,4.0,6.0,82.0,26.0,1029.1,1026.6,1.0,2.0,1.8,11.5,No,0.0,No
12/16/2008,15.5,25.9,0.0,6.4,7.5,26.0,7.0,9.0,65.0,43.0,1015.5,1012.0,,,18.4,25.1,No,0.0,No
11/1/2008,18.0,21.2,0.4,10.2,2.4,,19.0,24.0,73.0,64.0,1021.9,1022.9,7.0,7.0,18.9,20.4,No,0.8,No
10/14/2010,16.3,21.6,0.0,7.8,0.7,35.0,24.0,17.0,81.0,80.0,1015.3,1012.0,8.0,8.0,17.9,20.6,No,2.6,Yes
2/28/2011,21.9,29.5,0.0,,,54.0,9.0,20.0,80.0,76.0,1011.7,1008.1,,,22.9,25.3,No,2.0,Yes
6/28/2009,10.4,18.7,0.0,2.2,5.3,,11.0,7.0,86.0,54.0,1006.3,1004.5,4.0,6.0,12.4,17.5,No,2.8,Yes
12/20/2011,14.6,23.8,5.0,3.0,7.1,37.0,24.0,22.0,66.0,56.0,1015.7,1015.3,5.0,5.0,17.5,21.9,Yes,0.2,No
9/14/2011,11.2,25.5,0.2,,,35.0,28.0,28.0,47.0,54.0,1026.3,1021.2,,,19.6,22.5,No,0.0,No
4/10/2009,11.7,27.8,0.0,,,30.0,11.0,17.0,77.0,47.0,1018.1,1013.6,,,16.7,26.2,No,0.4,No
6/25/2010,8.9,12.8,2.0,0.8,3.3,39.0,0.0,24.0,97.0,61.0,1018.4,1020.3,8.0,5.0,9.1,11.4,Yes,1.0,No
8/11/2010,20.4,33.3,0.0,8.2,11.1,39.0,24.0,20.0,26.0,26.0,1015.9,1011.6,1.0,0.0,25.1,31.8,No,0.0,No
10/27/2009,14.9,27.2,1.8,,9.2,39.0,17.0,22.0,73.0,61.0,1012.3,1009.4,4.0,4.0,21.9,25.4,Yes,0.0,No
9/5/2009,12.1,18.2,0.0,,,37.0,20.0,13.0,33.0,64.0,1016.2,1015.1,,,17.1,17.9,No,0.0,No
9/3/2010,2.6,14.3,0.0,2.2,2.6,33.0,22.0,13.0,80.0,71.0,1020.8,1013.0,7.0,8.0,9.4,11.7,No,16.0,Yes
8/24/2009,21.1,31.4,0.0,6.4,10.0,37.0,13.0,19.0,74.0,43.0,1014.3,1010.0,6.0,7.0,26.2,30.6,No,0.0,No
6/20/2009,5.0,15.0,0.0,2.0,3.0,44.0,15.0,24.0,80.0,64.0,1016.1,1010.8,8.0,5.0,10.0,14.7,No,0.2,No
12/2/2011,9.1,24.0,0.0,8.0,9.7,31.0,17.0,7.0,57.0,33.0,1021.5,1018.2,1.0,6.0,16.6,21.6,No,0.0,No
2/8/2009,20.2,30.8,0.0,8.4,12.2,50.0,7.0,11.0,62.0,50.0,1012.6,1009.4,6.0,2.0,27.1,30.3,No,0.0,No
1/30/2012,21.4,26.8,3.8,2.8,0.0,54.0,22.0,26.0,81.0,79.0,1008.5,1005.9,8.0,7.0,24.1,24.8,Yes,0.2,No
10/5/2009,16.1,28.4,0.4,8.8,10.6,31.0,9.0,17.0,59.0,50.0,1018.0,1013.5,3.0,1.0,23.0,24.3,No,0.0,No
8/16/2010,5.5,11.8,1.8,2.8,6.4,59.0,31.0,30.0,76.0,84.0,1012.9,1012.0,5.0,6.0,7.2,8.3,Yes,0.4,No
7/2/2010,2.3,13.9,0.0,0.2,7.7,22.0,6.0,11.0,94.0,62.0,1025.6,1025.1,,,6.3,13.0,No,0.0,No
11/17/2011,15.7,22.3,10.6,2.4,0.0,20.0,7.0,13.0,95.0,98.0,1020.7,1018.9,8.0,8.0,17.3,17.7,Yes,1.6,Yes
12/31/2011,23.4,31.6,0.2,9.6,11.1,43.0,24.0,33.0,58.0,50.0,1011.3,1008.8,2.0,2.0,29.0,31.0,No,0.0,No
6/18/2010,-3.1,0.6,16.4,,,57.0,22.0,17.0,98.0,98.0,,,,,-2.2,-0.3,Yes,0.4,No
2/20/2010,17.2,31.2,0.0,7.8,11.5,35.0,13.0,15.0,65.0,34.0,1019.4,1015.4,2.0,3.0,21.5,29.8,No,0.0,No
4/12/2010,14.4,28.5,0.0,,,50.0,31.0,20.0,44.0,29.0,,,,,20.4,26.7,No,0.0,No
1/23/2012,21.0,27.0,0.6,6.6,0.5,30.0,9.0,7.0,73.0,91.0,1013.6,1012.7,7.0,8.0,26.6,23.2,No,31.2,Yes
3/11/2011,14.8,22.0,0.0,,,37.0,6.0,17.0,79.0,65.0,1011.5,1012.6,,,19.0,19.8,No,1.2,Yes
12/30/2008,16.9,23.1,0.2,,7.0,54.0,22.0,26.0,88.0,52.0,1011.2,1010.5,,,17.4,22.4,No,1.2,Yes
3/17/2009,16.4,25.2,1.4,1.6,6.7,33.0,9.0,20.0,82.0,65.0,1012.0,1011.2,6.0,4.0,21.4,23.9,Yes,0.0,No
9/18/2010,8.4,20.7,0.0,,,24.0,15.0,17.0,54.0,60.0,1017.5,1014.2,,,16.2,16.3,No,0.0,No
2/24/2011,16.9,27.7,0.0,5.0,12.0,41.0,13.0,24.0,62.0,42.0,1020.1,1015.8,2.0,1.0,21.5,26.7,No,0.0,No
7/20/2011,6.7,18.0,5.4,1.0,,56.0,20.0,33.0,77.0,55.0,1014.4,1014.5,,,14.0,17.3,Yes,0.2,No
9/3/2009,9.4,17.2,0.2,,3.2,24.0,2.0,13.0,61.0,49.0,1023.7,1020.8,8.0,5.0,12.0,15.2,No,0.0,No
9/15/2011,-1.9,16.8,0.0,,,33.0,0.0,17.0,65.0,42.0,1023.5,1019.8,0.0,6.0,10.7,16.3,No,0.0,No
10/21/2010,15.0,22.6,0.0,,9.2,37.0,11.0,26.0,58.0,56.0,1025.9,1022.3,1.0,1.0,21.0,21.6,No,0.0,No
8/25/2011,4.0,22.1,0.0,,,20.0,7.0,4.0,79.0,42.0,1026.6,1021.9,,,13.1,21.3,No,0.0,No
7/14/2008,13.6,25.7,0.0,1.0,4.5,19.0,4.0,9.0,86.0,65.0,1025.3,1021.0,7.0,1.0,18.3,23.3,No,0.0,No
12/28/2011,8.9,28.3,0.0,,,43.0,26.0,20.0,53.0,13.0,1015.1,1012.5,0.0,0.0,17.3,26.9,No,0.0,No
1/18/2009,5.0,21.0,0.0,,,,20.0,,48.0,,,,,,11.6,,No,0.0,No
10/31/2011,23.4,29.8,0.0,9.4,12.2,35.0,20.0,28.0,53.0,58.0,1013.4,1008.9,3.0,1.0,27.9,28.1,No,0.0,No
2/19/2011,22.2,26.9,4.2,5.2,10.7,43.0,26.0,30.0,80.0,69.0,1015.9,1014.5,4.0,6.0,25.2,25.2,Yes,0.0,No
8/8/2009,1.6,17.3,0.0,,,35.0,19.0,4.0,51.0,36.0,1023.7,1020.7,,,10.2,16.7,No,0.0,No
9/22/2009,,29.5,,,,70.0,,43.0,,49.0,,999.7,,,,26.7,,1.6,Yes
6/7/2011,19.3,26.7,8.2,4.0,6.7,31.0,9.0,22.0,93.0,65.0,1017.0,1014.0,7.0,7.0,21.5,25.7,Yes,0.8,No
12/31/2009,18.5,25.6,0.0,,,54.0,9.0,30.0,76.0,80.0,1020.7,1016.0,7.0,4.0,22.4,24.0,No,0.0,No
7/21/2009,8.6,16.0,9.6,1.8,5.6,54.0,13.0,15.0,69.0,65.0,1012.3,1014.9,4.0,5.0,14.1,15.6,Yes,4.0,Yes
2/8/2009,18.2,24.8,0.0,,,50.0,22.0,24.0,84.0,73.0,1010.9,1007.8,,,20.4,23.0,No,0.0,No
11/20/2009,21.4,25.3,0.4,12.8,,33.0,0.0,11.0,67.0,43.0,1007.8,1007.2,8.0,8.0,24.0,24.7,No,5.6,Yes
9/25/2010,8.6,18.9,0.0,2.8,6.5,54.0,22.0,20.0,64.0,47.0,1015.2,1014.5,7.0,7.0,13.4,17.2,No,0.0,No
3/11/2009,18.7,25.6,6.8,3.8,3.4,33.0,17.0,13.0,85.0,90.0,1020.7,1020.1,4.0,7.0,21.0,20.9,Yes,16.8,Yes
